,Tweet_id,Retweet_id,text,misinformation,Retweet_time,Tweet_count,Tweet_count_by_id,Hourly
1701,544274934835707905,544283302317023232,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:10:26+00:00,2003,420,0
2612,544282227035869184,544283310466154496,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:10:28+00:00,2004,42,0
2568,544282005941530624,544283317655597056,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:10:29+00:00,2005,10,0
2277,544278335455776769,544283341990539264,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0,2014-12-15 00:10:35+00:00,2006,125,0
1759,544274934835707905,544283342066434049,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:10:35+00:00,2007,421,0
2084,544277860555710464,544283349423239169,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:10:37+00:00,2008,39,0
937,544271362022338560,544283355119112194,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-15 00:10:38+00:00,2009,123,0
2546,544282005941530624,544283386232057856,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:10:46+00:00,2010,11,0
2458,544278985249550337,544283394331275265,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:10:48+00:00,2011,153,0
637,544271069146656768,544283399356030976,We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,1,2014-12-15 00:10:49+00:00,2012,235,0
2525,544282005941530624,544283409107779584,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:10:51+00:00,2013,12,0
2548,544282005941530624,544283407698915328,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:10:51+00:00,2014,13,0
2119,544277860555710464,544283412203597824,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:10:52+00:00,2015,40,0
1731,544274934835707905,544283419799461888,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:10:54+00:00,2016,422,0
2292,544278335455776769,544283438564798464,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0,2014-12-15 00:10:58+00:00,2017,126,0
2293,544278335455776769,544283462145146880,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0,2014-12-15 00:11:04+00:00,2018,127,0
2574,544282005941530624,544283472794112001,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:11:06+00:00,2019,14,0
1175,544272537341812736,544283475902464000,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:11:07+00:00,2020,193,0
2648,544282227035869184,544283478712676352,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:11:08+00:00,2021,43,0
2118,544277860555710464,544283494243782656,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:11:11+00:00,2022,41,0
2641,544282227035869184,544283525881401344,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:11:19+00:00,2023,44,0
966,544271362022338560,544283528230608896,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-15 00:11:20+00:00,2024,124,0
2083,544277860555710464,544283528473886720,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:11:20+00:00,2025,42,0
2008,544277117039837184,544283528599318528,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:11:20+00:00,2026,235,0
2459,544278985249550337,544283533045284866,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:11:21+00:00,2027,154,0
1176,544272537341812736,544283553715204097,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:11:26+00:00,2028,194,0
1671,544274934835707905,544283609020891137,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:11:39+00:00,2029,423,0
2472,544278985249550337,544283611541671936,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:11:39+00:00,2030,155,0
2464,544278985249550337,544283615216287744,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:11:40+00:00,2031,156,0
2430,544278985249550337,544283635482771457,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:11:45+00:00,2032,157,0
2010,544277117039837184,544283635256684544,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:11:45+00:00,2033,236,0
942,544271362022338560,544283663064899584,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-15 00:11:52+00:00,2034,125,0
1700,544274934835707905,544283665203990529,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:11:52+00:00,2035,424,0
1149,544272537341812736,544283677056720896,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:11:55+00:00,2036,195,0
2028,544277117039837184,544283697319804928,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:12:00+00:00,2037,237,0
2569,544282005941530624,544283698041196544,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:12:00+00:00,2038,15,0
2067,544277117039837184,544283732891299840,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:12:08+00:00,2039,238,0
2267,544278335455776769,544283757276954624,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0,2014-12-15 00:12:14+00:00,2040,128,0
288,544269749405097984,544283764495372288,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-15 00:12:16+00:00,2041,253,0
1166,544272537341812736,544283794023645184,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:12:23+00:00,2042,196,0
2504,544278985249550337,544283814344675328,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:12:28+00:00,2043,158,0
2715,544283772569788416,544283815984635906,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:28+00:00,2044,0,0
2714,544283772569788416,544283815493894144,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:28+00:00,2045,1,0
2716,544283772569788416,544283835496943616,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:33+00:00,2046,2,0
2598,544282227035869184,544283855143051264,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:12:38+00:00,2047,45,0
2732,544283772569788416,544283857537617920,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:38+00:00,2048,3,0
2663,544283772569788416,544283875430510592,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:42+00:00,2049,4,0
2662,544283772569788416,544283894695337984,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:47+00:00,2050,5,0
2667,544283772569788416,544283906455793664,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:12:50+00:00,2051,6,0
2462,544278985249550337,544283914001346561,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:12:52+00:00,2052,159,0
798,544271284796784640,544283926869868544,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",0,2014-12-15 00:12:55+00:00,2053,118,0
1169,544272537341812736,544283928647831552,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:12:55+00:00,2054,197,0
2643,544282227035869184,544283935333576704,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:12:57+00:00,2055,46,0
2435,544278985249550337,544283940165414912,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:12:58+00:00,2056,160,0
2048,544277117039837184,544283951469035520,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:13:00+00:00,2057,239,0
2449,544278985249550337,544283953952071680,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:13:01+00:00,2058,161,0
2666,544283772569788416,544283955608829953,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:13:01+00:00,2059,7,0
1164,544272537341812736,544283956016087040,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:13:02+00:00,2060,198,0
2104,544277860555710464,544283984617021440,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:13:08+00:00,2061,43,0
1732,544274934835707905,544284013863915520,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:13:15+00:00,2062,425,0
957,544271362022338560,544284013301473280,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-15 00:13:15+00:00,2063,126,0
1760,544274934835707905,544284042938843137,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:13:22+00:00,2064,426,0
2432,544278985249550337,544284059103264768,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:13:26+00:00,2065,162,0
345,544269749405097984,544284073116463104,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-15 00:13:29+00:00,2066,254,0
950,544271362022338560,544284087603576832,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",0,2014-12-15 00:13:33+00:00,2067,127,0
2532,544282005941530624,544284122034626560,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:13:41+00:00,2068,16,0
2664,544283772569788416,544284139709816832,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:13:45+00:00,2069,8,0
2436,544278985249550337,544284156528566273,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:13:49+00:00,2070,163,0
2734,544283772569788416,544284162622889984,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:13:51+00:00,2071,9,0
2451,544278985249550337,544284206784737280,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:14:01+00:00,2072,164,0
2011,544277117039837184,544284245774958592,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:14:11+00:00,2073,240,0
2733,544283772569788416,544284271108968448,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:14:17+00:00,2074,10,0
2665,544283772569788416,544284278998441985,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:14:19+00:00,2075,11,0
1159,544272537341812736,544284293581635584,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:14:22+00:00,2076,199,0
1217,544272537341812736,544284332136079360,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:14:31+00:00,2077,200,0
1672,544274934835707905,544284341312823296,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:14:33+00:00,2078,427,0
2628,544282227035869184,544284342239756289,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:14:34+00:00,2079,47,0
2601,544282227035869184,544284344102445056,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:14:34+00:00,2080,48,0
2068,544277117039837184,544284376029081600,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:14:42+00:00,2081,241,0
2012,544277117039837184,544284381893115905,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),0,2014-12-15 00:14:43+00:00,2082,242,0
1734,544274934835707905,544284461329035264,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 00:15:02+00:00,2083,428,0
1160,544272537341812736,544284459407654913,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:15:02+00:00,2084,201,0
2269,544278335455776769,544284479913984000,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",0,2014-12-15 00:15:06+00:00,2085,129,0
2668,544283772569788416,544284485484032001,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:15:08+00:00,2086,12,0
1178,544272537341812736,544284512092712960,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 00:15:14+00:00,2087,202,0
2085,544277860555710464,544284510964428800,ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows #DramaAlert HOT! http://t.co/XwXLvvWc76,1,2014-12-15 00:15:14+00:00,2088,44,0
2630,544282227035869184,544284545353523200,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:15:22+00:00,2089,49,0
2669,544283772569788416,544284543553781760,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 00:15:22+00:00,2090,13,0
2570,544282005941530624,544284568111824896,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:15:28+00:00,2091,17,0
2536,544282005941530624,544284572591333376,Hostages in Sydney cafe made to hold up Islamic flags http://t.co/I1PsUPekkB,0,2014-12-15 00:15:29+00:00,2092,18,0
2655,544282227035869184,544284594510376962,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",0,2014-12-15 00:15:34+00:00,2093,50,0
2450,544278985249550337,544284598969315328,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:15:35+00:00,2094,165,0
2490,544278985249550337,544284650441408512,Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,0,2014-12-15 00:15:47+00:00,2095,166,0
